"TIME","NA_ITEM","GEO","UNIT","Value"
"2014","Final consumption expenditure of general government","Sweden","Chain linked volumes (2010), million euro","97 416.7"
"2014","Final consumption expenditure of general government","Slovenia","Chain linked volumes (2010), million euro","6 903.7"
"2014","Final consumption expenditure of general government","Slovakia","Chain linked volumes (2010), million euro","13 672.2"
"2014","Final consumption expenditure of general government","Turkey","Chain linked volumes (2010), million euro","104 643.4"
"2014","Final consumption expenditure of general government","United Kingdom","Chain linked volumes (2010), million euro","410 209.6"
"2014","Final consumption expenditure of general government","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","743.4"
"2014","Gross capital formation","Albania","Chain linked volumes (2010), million euro","2 472.8"
"2014","Gross capital formation","Austria","Chain linked volumes (2010), million euro","72 025.0"
"2014","Gross capital formation","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2014","Gross capital formation","Belgium","Chain linked volumes (2010), million euro","90 147.6"
"2014","Gross capital formation","Bulgaria","Chain linked volumes (2010), million euro","8 638.6"
"2014","Gross capital formation","Switzerland","Chain linked volumes (2010), million euro","101 561.1"
"2014","Gross capital formation","Cyprus","Chain linked volumes (2010), million euro","2 302.9"
"2014","Gross capital formation","Czech Republic","Chain linked volumes (2010), million euro","42 814.3"
"2014","Gross capital formation","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","526 246.4"
"2014","Gross capital formation","Denmark","Chain linked volumes (2010), million euro","51 126.6"
"2014","Gross capital formation","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","1 943 019.4"
"2014","Gross capital formation","Euro area (12 countries)","Chain linked volumes (2010), million euro","1 906 559.5"
"2014","Gross capital formation","Euro area (18 countries)","Chain linked volumes (2010), million euro","1 943 019.4"
"2014","Gross capital formation","Euro area (19 countries)","Chain linked volumes (2010), million euro","1 948 495.0"
"2014","Gross capital formation","Estonia","Chain linked volumes (2010), million euro","4 903.6"
"2014","Gross capital formation","Greece","Chain linked volumes (2010), million euro","21 993.7"
"2014","Gross capital formation","Spain","Chain linked volumes (2010), million euro","215 540.0"
"2014","Gross capital formation","European Union (15 countries)","Chain linked volumes (2010), million euro","2 433 990.7"
"2014","Gross capital formation","European Union (28 countries)","Chain linked volumes (2010), million euro","2 680 173.4"
"2014","Gross capital formation","Finland","Chain linked volumes (2010), million euro","39 375.0"
"2014","Gross capital formation","France","Chain linked volumes (2010), million euro","472 736.0"
"2014","Gross capital formation","Croatia","Chain linked volumes (2010), million euro","8 694.7"
"2014","Gross capital formation","Hungary","Chain linked volumes (2010), million euro","21 851.3"
"2014","Gross capital formation","Ireland","Chain linked volumes (2010), million euro","42 215.3"
"2014","Gross capital formation","Iceland","Chain linked volumes (2010), million euro","1 933.8"
"2014","Gross capital formation","Italy","Chain linked volumes (2010), million euro","264 593.2"
"2014","Gross capital formation","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2014","Gross capital formation","Lithuania","Chain linked volumes (2010), million euro","5 482.8"
"2014","Gross capital formation","Luxembourg","Chain linked volumes (2010), million euro","8 929.5"
"2014","Gross capital formation","Latvia","Chain linked volumes (2010), million euro","4 447.0"
"2014","Gross capital formation","Montenegro","Chain linked volumes (2010), million euro","648.8"
"2014","Gross capital formation","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","2 513.5"
"2014","Gross capital formation","Malta","Chain linked volumes (2010), million euro","1 329.2"
"2014","Gross capital formation","Netherlands","Chain linked volumes (2010), million euro","124 099.3"
"2014","Gross capital formation","Norway","Chain linked volumes (2010), million euro","96 547.5"
"2014","Gross capital formation","Poland","Chain linked volumes (2010), million euro","88 844.7"
"2014","Gross capital formation","Portugal","Chain linked volumes (2010), million euro","26 630.0"
"2014","Gross capital formation","Romania","Chain linked volumes (2010), million euro","33 749.7"
"2014","Gross capital formation","Serbia","Chain linked volumes (2010), million euro","5 802.5"
"2014","Gross capital formation","Sweden","Chain linked volumes (2010), million euro","93 256.7"
"2014","Gross capital formation","Slovenia","Chain linked volumes (2010), million euro","7 052.3"
"2014","Gross capital formation","Slovakia","Chain linked volumes (2010), million euro","16 536.9"
"2014","Gross capital formation","Turkey","Chain linked volumes (2010), million euro",":"
"2014","Gross capital formation","United Kingdom","Chain linked volumes (2010), million euro","384 562.8"
"2014","Gross capital formation","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","1 292.5"
"2014","Exports of goods and services","Albania","Chain linked volumes (2010), million euro","2 767.4"
"2014","Exports of goods and services","Austria","Chain linked volumes (2010), million euro","168 883.5"
"2014","Exports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2014","Exports of goods and services","Belgium","Chain linked volumes (2010), million euro","317 160.1"
"2014","Exports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","24 915.5"
"2014","Exports of goods and services","Switzerland","Chain linked volumes (2010), million euro","323 488.7"
"2014","Exports of goods and services","Cyprus","Chain linked volumes (2010), million euro","10 597.8"
"2014","Exports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","128 228.3"
"2014","Exports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 291 750.7"
"2014","Exports of goods and services","Denmark","Chain linked volumes (2010), million euro","139 606.3"
"2014","Exports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","4 325 413.4"
"2014","Exports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","4 178 129.6"
"2014","Exports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","4 325 413.4"
"2014","Exports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","4 352 661.8"
"2014","Exports of goods and services","Estonia","Chain linked volumes (2010), million euro","15 146.6"
"2014","Exports of goods and services","Greece","Chain linked volumes (2010), million euro","55 298.7"
"2014","Exports of goods and services","Spain","Chain linked volumes (2010), million euro","325 651.0"
"2014","Exports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","5 080 987.7"
"2014","Exports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","5 768 401.5"
"2014","Exports of goods and services","Finland","Chain linked volumes (2010), million euro","73 494.0"
"2014","Exports of goods and services","France","Chain linked volumes (2010), million euro","600 541.0"
"2014","Exports of goods and services","Croatia","Chain linked volumes (2010), million euro","18 962.4"
"2014","Exports of goods and services","Hungary","Chain linked volumes (2010), million euro","96 167.3"
"2014","Exports of goods and services","Ireland","Chain linked volumes (2010), million euro","213 507.8"
"2014","Exports of goods and services","Iceland","Chain linked volumes (2010), million euro","6 334.5"
"2014","Exports of goods and services","Italy","Chain linked volumes (2010), million euro","449 943.4"
"2014","Exports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2014","Exports of goods and services","Lithuania","Chain linked volumes (2010), million euro","26 948.4"
"2014","Exports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","89 937.7"
"2014","Exports of goods and services","Latvia","Chain linked volumes (2010), million euro","12 576.8"
"2014","Exports of goods and services","Montenegro","Chain linked volumes (2010), million euro","1 295.5"
"2014","Exports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","4 138.5"
"2014","Exports of goods and services","Malta","Chain linked volumes (2010), million euro","11 597.4"
"2014","Exports of goods and services","Netherlands","Chain linked volumes (2010), million euro","525 262.7"
"2014","Exports of goods and services","Norway","Chain linked volumes (2010), million euro","131 465.4"
"2014","Exports of goods and services","Poland","Chain linked volumes (2010), million euro","184 999.6"
"2014","Exports of goods and services","Portugal","Chain linked volumes (2010), million euro","66 408.6"
"2014","Exports of goods and services","Romania","Chain linked volumes (2010), million euro","59 807.2"
"2014","Exports of goods and services","Serbia","Chain linked volumes (2010), million euro","13 297.1"
"2014","Exports of goods and services","Sweden","Chain linked volumes (2010), million euro","190 750.3"
"2014","Exports of goods and services","Slovenia","Chain linked volumes (2010), million euro","27 293.5"
"2014","Exports of goods and services","Slovakia","Chain linked volumes (2010), million euro","69 985.0"
"2014","Exports of goods and services","Turkey","Chain linked volumes (2010), million euro","169 290.7"
"2014","Exports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","572 723.8"
"2014","Exports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","1 088.5"
"2014","Imports of goods and services","Albania","Chain linked volumes (2010), million euro","4 484.1"
"2014","Imports of goods and services","Austria","Chain linked volumes (2010), million euro","156 600.2"
"2014","Imports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2014","Imports of goods and services","Belgium","Chain linked volumes (2010), million euro","311 990.2"
"2014","Imports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","25 805.9"
"2014","Imports of goods and services","Switzerland","Chain linked volumes (2010), million euro","261 766.2"
"2014","Imports of goods and services","Cyprus","Chain linked volumes (2010), million euro","10 240.6"
"2014","Imports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","118 986.3"
"2014","Imports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 090 584.3"
"2014","Imports of goods and services","Denmark","Chain linked volumes (2010), million euro","123 279.4"
"2014","Imports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","3 929 610.2"
"2014","Imports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","3 791 036.5"
"2014","Imports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","3 929 610.2"
"2014","Imports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","3 955 814.6"
"2014","Imports of goods and services","Estonia","Chain linked volumes (2010), million euro","14 909.3"
"2014","Imports of goods and services","Greece","Chain linked volumes (2010), million euro","60 083.8"
"2014","Imports of goods and services","Spain","Chain linked volumes (2010), million euro","285 638.0"
"2014","Imports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","4 720 022.1"
"2014","Imports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","5 377 560.4"
"2014","Imports of goods and services","Finland","Chain linked volumes (2010), million euro","74 799.0"
"2014","Imports of goods and services","France","Chain linked volumes (2010), million euro","639 064.0"
"2014","Imports of goods and services","Croatia","Chain linked volumes (2010), million euro","18 149.7"
"2014","Imports of goods and services","Hungary","Chain linked volumes (2010), million euro","88 406.6"
"2014","Imports of goods and services","Ireland","Chain linked volumes (2010), million euro","176 725.1"
"2014","Imports of goods and services","Iceland","Chain linked volumes (2010), million euro","5 341.5"
"2014","Imports of goods and services","Italy","Chain linked volumes (2010), million euro","405 974.7"
"2014","Imports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2014","Imports of goods and services","Lithuania","Chain linked volumes (2010), million euro","25 993.6"
"2014","Imports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","75 601.9"
"2014","Imports of goods and services","Latvia","Chain linked volumes (2010), million euro","12 809.0"
"2014","Imports of goods and services","Montenegro","Chain linked volumes (2010), million euro","1 948.3"
"2014","Imports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","5 628.5"
"2014","Imports of goods and services","Malta","Chain linked volumes (2010), million euro","10 769.2"
"2014","Imports of goods and services","Netherlands","Chain linked volumes (2010), million euro","449 119.4"
"2014","Imports of goods and services","Norway","Chain linked volumes (2010), million euro","106 185.3"
"2014","Imports of goods and services","Poland","Chain linked volumes (2010), million euro","179 585.0"
"2014","Imports of goods and services","Portugal","Chain linked volumes (2010), million euro","67 030.6"
"2014","Imports of goods and services","Romania","Chain linked volumes (2010), million euro","62 351.4"
"2014","Imports of goods and services","Serbia","Chain linked volumes (2010), million euro","17 296.6"
"2014","Imports of goods and services","Sweden","Chain linked volumes (2010), million euro","172 069.8"
"2014","Imports of goods and services","Slovenia","Chain linked volumes (2010), million euro","24 484.9"
"2014","Imports of goods and services","Slovakia","Chain linked volumes (2010), million euro","65 393.1"
"2014","Imports of goods and services","Turkey","Chain linked volumes (2010), million euro","185 035.1"
"2014","Imports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","633 820.4"
"2014","Imports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","2 494.4"
"2015","Gross domestic product at market prices","Albania","Chain linked volumes (2010), million euro","9 832.3"
"2015","Gross domestic product at market prices","Austria","Chain linked volumes (2010), million euro","312 613.7"
"2015","Gross domestic product at market prices","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Gross domestic product at market prices","Belgium","Chain linked volumes (2010), million euro","383 644.6"
"2015","Gross domestic product at market prices","Bulgaria","Chain linked volumes (2010), million euro","41 274.0"
"2015","Gross domestic product at market prices","Switzerland","Chain linked volumes (2010), million euro","478 555.8"
"2015","Gross domestic product at market prices","Cyprus","Chain linked volumes (2010), million euro","17 752.3"
"2015","Gross domestic product at market prices","Czech Republic","Chain linked volumes (2010), million euro","170 325.7"
"2015","Gross domestic product at market prices","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","2 800 913.1"
"2015","Gross domestic product at market prices","Denmark","Chain linked volumes (2010), million euro","257 385.8"
"2015","Gross domestic product at market prices","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","9 921 117.5"
"2015","Gross domestic product at market prices","Euro area (12 countries)","Chain linked volumes (2010), million euro","9 708 811.7"
"2015","Gross domestic product at market prices","Euro area (18 countries)","Chain linked volumes (2010), million euro","9 887 304.8"
"2015","Gross domestic product at market prices","Euro area (19 countries)","Chain linked volumes (2010), million euro","9 921 117.5"
"2015","Gross domestic product at market prices","Estonia","Chain linked volumes (2010), million euro","17 613.2"
"2015","Gross domestic product at market prices","Greece","Chain linked volumes (2010), million euro","185 046.2"
"2015","Gross domestic product at market prices","Spain","Chain linked volumes (2010), million euro","1 070 710.0"
"2015","Gross domestic product at market prices","European Union (15 countries)","Chain linked volumes (2010), million euro","12 422 536.7"
"2015","Gross domestic product at market prices","European Union (28 countries)","Chain linked volumes (2010), million euro","13 560 954.5"
"2015","Gross domestic product at market prices","Finland","Chain linked volumes (2010), million euro","186 537.0"
"2015","Gross domestic product at market prices","France","Chain linked volumes (2010), million euro","2 097 166.0"
"2015","Gross domestic product at market prices","Croatia","Chain linked volumes (2010), million euro","44 668.8"
"2015","Gross domestic product at market prices","Hungary","Chain linked volumes (2010), million euro","108 694.4"
"2015","Gross domestic product at market prices","Ireland","Chain linked volumes (2010), million euro","238 676.5"
"2015","Gross domestic product at market prices","Iceland","Chain linked volumes (2010), million euro","11 532.0"
"2015","Gross domestic product at market prices","Italy","Chain linked volumes (2010), million euro","1 558 317.2"
"2015","Gross domestic product at market prices","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2015","Gross domestic product at market prices","Lithuania","Chain linked volumes (2010), million euro","33 741.1"
"2015","Gross domestic product at market prices","Luxembourg","Chain linked volumes (2010), million euro","46 297.2"
"2015","Gross domestic product at market prices","Latvia","Chain linked volumes (2010), million euro","21 165.2"
"2015","Gross domestic product at market prices","Montenegro","Chain linked volumes (2010), million euro","3 419.6"
"2015","Gross domestic product at market prices","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","8 020.5"
"2015","Gross domestic product at market prices","Malta","Chain linked volumes (2010), million euro","8 318.4"
"2015","Gross domestic product at market prices","Netherlands","Chain linked volumes (2010), million euro","657 560.9"
"2015","Gross domestic product at market prices","Norway","Chain linked volumes (2010), million euro","353 138.2"
"2015","Gross domestic product at market prices","Poland","Chain linked volumes (2010), million euro","419 834.3"
"2015","Gross domestic product at market prices","Portugal","Chain linked volumes (2010), million euro","172 189.6"
"2015","Gross domestic product at market prices","Romania","Chain linked volumes (2010), million euro","143 030.8"
"2015","Gross domestic product at market prices","Serbia","Chain linked volumes (2010), million euro","30 312.1"
"2015","Gross domestic product at market prices","Sweden","Chain linked volumes (2010), million euro","410 224.6"
"2015","Gross domestic product at market prices","Slovenia","Chain linked volumes (2010), million euro","36 974.6"
"2015","Gross domestic product at market prices","Slovakia","Chain linked volumes (2010), million euro","76 494.2"
"2015","Gross domestic product at market prices","Turkey","Chain linked volumes (2010), million euro","818 862.7"
"2015","Gross domestic product at market prices","United Kingdom","Chain linked volumes (2010), million euro","2 040 920.6"
"2015","Gross domestic product at market prices","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","5 148.5"
"2015","Final consumption expenditure of households","Albania","Chain linked volumes (2010), million euro","7 518.6"
"2015","Final consumption expenditure of households","Austria","Chain linked volumes (2010), million euro","155 731.0"
"2015","Final consumption expenditure of households","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of households","Belgium","Chain linked volumes (2010), million euro","191 131.1"
"2015","Final consumption expenditure of households","Bulgaria","Chain linked volumes (2010), million euro","26 588.3"
"2015","Final consumption expenditure of households","Switzerland","Chain linked volumes (2010), million euro","250 952.4"
"2015","Final consumption expenditure of households","Cyprus","Chain linked volumes (2010), million euro","11 777.5"
"2015","Final consumption expenditure of households","Czech Republic","Chain linked volumes (2010), million euro","79 487.7"
"2015","Final consumption expenditure of households","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 487 046.7"
"2015","Final consumption expenditure of households","Denmark","Chain linked volumes (2010), million euro","116 104.6"
"2015","Final consumption expenditure of households","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","5 274 350.7"
"2015","Final consumption expenditure of households","Euro area (12 countries)","Chain linked volumes (2010), million euro","5 156 759.1"
"2015","Final consumption expenditure of households","Euro area (18 countries)","Chain linked volumes (2010), million euro","5 253 387.3"
"2015","Final consumption expenditure of households","Euro area (19 countries)","Chain linked volumes (2010), million euro","5 274 350.7"
"2015","Final consumption expenditure of households","Estonia","Chain linked volumes (2010), million euro","8 996.0"
"2015","Final consumption expenditure of households","Greece","Chain linked volumes (2010), million euro","121 948.5"
"2015","Final consumption expenditure of households","Spain","Chain linked volumes (2010), million euro","579 094.0"
"2015","Final consumption expenditure of households","European Union (15 countries)","Chain linked volumes (2010), million euro","6 697 363.7"
"2015","Final consumption expenditure of households","European Union (28 countries)","Chain linked volumes (2010), million euro","7 331 357.4"
"2015","Final consumption expenditure of households","Finland","Chain linked volumes (2010), million euro","99 760.0"
"2015","Final consumption expenditure of households","France","Chain linked volumes (2010), million euro","1 112 550.0"
"2015","Final consumption expenditure of households","Croatia","Chain linked volumes (2010), million euro","24 731.3"
"2015","Final consumption expenditure of households","Hungary","Chain linked volumes (2010), million euro","52 838.7"
"2015","Final consumption expenditure of households","Ireland","Chain linked volumes (2010), million euro","80 660.6"
"2015","Final consumption expenditure of households","Iceland","Chain linked volumes (2010), million euro","5 621.3"
"2015","Final consumption expenditure of households","Italy","Chain linked volumes (2010), million euro","929 253.2"
"2015","Final consumption expenditure of households","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of households","Lithuania","Chain linked volumes (2010), million euro","21 731.4"
"2015","Final consumption expenditure of households","Luxembourg","Chain linked volumes (2010), million euro","13 921.2"
"2015","Final consumption expenditure of households","Latvia","Chain linked volumes (2010), million euro","12 908.2"
"2015","Final consumption expenditure of households","Montenegro","Chain linked volumes (2010), million euro","2 637.0"
"2015","Final consumption expenditure of households","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of households","Malta","Chain linked volumes (2010), million euro","4 238.3"
"2015","Final consumption expenditure of households","Netherlands","Chain linked volumes (2010), million euro","277 886.1"
"2015","Final consumption expenditure of households","Norway","Chain linked volumes (2010), million euro","147 002.3"
"2015","Final consumption expenditure of households","Poland","Chain linked volumes (2010), million euro","241 852.2"
"2015","Final consumption expenditure of households","Portugal","Chain linked volumes (2010), million euro","107 760.4"
"2015","Final consumption expenditure of households","Romania","Chain linked volumes (2010), million euro","90 648.8"
"2015","Final consumption expenditure of households","Serbia","Chain linked volumes (2010), million euro","22 386.8"
"2015","Final consumption expenditure of households","Sweden","Chain linked volumes (2010), million euro","183 148.9"
"2015","Final consumption expenditure of households","Slovenia","Chain linked volumes (2010), million euro","19 453.8"
"2015","Final consumption expenditure of households","Slovakia","Chain linked volumes (2010), million euro","39 090.9"
"2015","Final consumption expenditure of households","Turkey","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of households","United Kingdom","Chain linked volumes (2010), million euro","1 237 186.3"
"2015","Final consumption expenditure of households","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","4 460.8"
"2015","Final consumption expenditure of general government","Albania","Chain linked volumes (2010), million euro","1 095.1"
"2015","Final consumption expenditure of general government","Austria","Chain linked volumes (2010), million euro","62 582.9"
"2015","Final consumption expenditure of general government","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of general government","Belgium","Chain linked volumes (2010), million euro","89 572.8"
"2015","Final consumption expenditure of general government","Bulgaria","Chain linked volumes (2010), million euro","6 441.5"
"2015","Final consumption expenditure of general government","Switzerland","Chain linked volumes (2010), million euro","55 876.4"
"2015","Final consumption expenditure of general government","Cyprus","Chain linked volumes (2010), million euro","2 966.0"
"2015","Final consumption expenditure of general government","Czech Republic","Chain linked volumes (2010), million euro","32 720.9"
"2015","Final consumption expenditure of general government","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","532 704.2"
"2015","Final consumption expenditure of general government","Denmark","Chain linked volumes (2010), million euro","68 573.3"
"2015","Final consumption expenditure of general government","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 080 264.0"
"2015","Final consumption expenditure of general government","Euro area (12 countries)","Chain linked volumes (2010), million euro","2 041 552.4"
"2015","Final consumption expenditure of general government","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 074 582.3"
"2015","Final consumption expenditure of general government","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 080 264.0"
"2015","Final consumption expenditure of general government","Estonia","Chain linked volumes (2010), million euro","3 368.5"
"2015","Final consumption expenditure of general government","Greece","Chain linked volumes (2010), million euro","40 975.4"
"2015","Final consumption expenditure of general government","Spain","Chain linked volumes (2010), million euro","209 859.0"
"2015","Final consumption expenditure of general government","European Union (15 countries)","Chain linked volumes (2010), million euro","2 621 992.7"
"2015","Final consumption expenditure of general government","European Union (28 countries)","Chain linked volumes (2010), million euro","2 825 286.9"
"2015","Final consumption expenditure of general government","Finland","Chain linked volumes (2010), million euro","45 115.0"
"2015","Final consumption expenditure of general government","France","Chain linked volumes (2010), million euro","508 216.0"
"2015","Final consumption expenditure of general government","Croatia","Chain linked volumes (2010), million euro","9 081.9"
"2015","Final consumption expenditure of general government","Hungary","Chain linked volumes (2010), million euro","23 218.9"
"2015","Final consumption expenditure of general government","Ireland","Chain linked volumes (2010), million euro","31 743.3"
"2015","Final consumption expenditure of general government","Iceland","Chain linked volumes (2010), million euro","2 509.1"
"2015","Final consumption expenditure of general government","Italy","Chain linked volumes (2010), million euro","312 147.1"
"2015","Final consumption expenditure of general government","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2015","Final consumption expenditure of general government","Lithuania","Chain linked volumes (2010), million euro","5 681.0"
"2015","Final consumption expenditure of general government","Luxembourg","Chain linked volumes (2010), million euro","7 755.7"
"2015","Final consumption expenditure of general government","Latvia","Chain linked volumes (2010), million euro","3 560.5"
"2015","Final consumption expenditure of general government","Montenegro","Chain linked volumes (2010), million euro","741.8"
"2015","Final consumption expenditure of general government","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","1 423.8"
"2015","Final consumption expenditure of general government","Malta","Chain linked volumes (2010), million euro","1 546.5"
"2015","Final consumption expenditure of general government","Netherlands","Chain linked volumes (2010), million euro","164 545.4"
"2015","Final consumption expenditure of general government","Norway","Chain linked volumes (2010), million euro","75 497.0"
"2015","Final consumption expenditure of general government","Poland","Chain linked volumes (2010), million euro","73 983.3"
"2015","Final consumption expenditure of general government","Portugal","Chain linked volumes (2010), million euro","34 266.5"
"2015","Final consumption expenditure of general government","Romania","Chain linked volumes (2010), million euro","19 605.6"
"2015","Final consumption expenditure of general government","Serbia","Chain linked volumes (2010), million euro","5 479.9"
"2015","Final consumption expenditure of general government","Sweden","Chain linked volumes (2010), million euro","99 763.9"
"2015","Final consumption expenditure of general government","Slovenia","Chain linked volumes (2010), million euro","7 092.0"
"2015","Final consumption expenditure of general government","Slovakia","Chain linked volumes (2010), million euro","14 414.2"
"2015","Final consumption expenditure of general government","Turkey","Chain linked volumes (2010), million euro","108 736.8"
"2015","Final consumption expenditure of general government","United Kingdom","Chain linked volumes (2010), million euro","412 732.3"
"2015","Final consumption expenditure of general government","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","694.5"
"2015","Gross capital formation","Albania","Chain linked volumes (2010), million euro","2 591.8"
"2015","Gross capital formation","Austria","Chain linked volumes (2010), million euro","73 432.6"
"2015","Gross capital formation","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Gross capital formation","Belgium","Chain linked volumes (2010), million euro","93 249.9"
"2015","Gross capital formation","Bulgaria","Chain linked volumes (2010), million euro","8 814.0"
"2015","Gross capital formation","Switzerland","Chain linked volumes (2010), million euro","106 067.8"
"2015","Gross capital formation","Cyprus","Chain linked volumes (2010), million euro","2 588.6"
"2015","Gross capital formation","Czech Republic","Chain linked volumes (2010), million euro","48 364.9"
"2015","Gross capital formation","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","527 461.7"
"2015","Gross capital formation","Denmark","Chain linked volumes (2010), million euro","51 611.2"
"2015","Gross capital formation","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 014 290.6"
"2015","Gross capital formation","Euro area (12 countries)","Chain linked volumes (2010), million euro","1 967 957.4"
"2015","Gross capital formation","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 007 282.3"
"2015","Gross capital formation","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 014 290.6"
"2015","Gross capital formation","Estonia","Chain linked volumes (2010), million euro","4 544.4"
"2015","Gross capital formation","Greece","Chain linked volumes (2010), million euro","20 006.5"
"2015","Gross capital formation","Spain","Chain linked volumes (2010), million euro","234 239.0"
"2015","Gross capital formation","European Union (15 countries)","Chain linked volumes (2010), million euro","2 519 685.6"
"2015","Gross capital formation","European Union (28 countries)","Chain linked volumes (2010), million euro","2 782 070.9"
"2015","Gross capital formation","Finland","Chain linked volumes (2010), million euro","39 976.0"
"2015","Gross capital formation","France","Chain linked volumes (2010), million euro","484 112.0"
"2015","Gross capital formation","Croatia","Chain linked volumes (2010), million euro","9 425.7"
"2015","Gross capital formation","Hungary","Chain linked volumes (2010), million euro","21 017.5"
"2015","Gross capital formation","Ireland","Chain linked volumes (2010), million euro","52 334.5"
"2015","Gross capital formation","Iceland","Chain linked volumes (2010), million euro","2 277.5"
"2015","Gross capital formation","Italy","Chain linked volumes (2010), million euro","270 408.1"
"2015","Gross capital formation","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2015","Gross capital formation","Lithuania","Chain linked volumes (2010), million euro","6 844.2"
"2015","Gross capital formation","Luxembourg","Chain linked volumes (2010), million euro","8 682.5"
